ad_id,text,label
533,Private entertainment needed immediately. live on site. no outside contact.,1
534,Looking for data entry clerk. hourly wage. employee discount.,0
535,Urgent hiring for farm work. cash only. must follow strict rules.,1
536,Private entertainment available. transport provided. manager handles payment.,1
537,Looking for hotel staff. flexible schedule. career growth opportunities.,0
538,Hotel staff position open. hourly wage. training provided.,0
539,Hotel staff position open. hourly wage. career growth opportunities.,0
540,Cleaning job needed immediately. work off the books. cannot leave job site.,1
541,Urgent hiring for modeling job. must follow strict rules. cash only.,1
542,Urgent hiring for private entertainment. available at all times. strict supervision required.,1
543,Restaurant work needed immediately. live on site. cannot leave job site.,1
544,Looking for customer support. weekly pay. health insurance.,0
545,Cleaning job available. strict supervision required. housing provided.,1
546,Hiring customer support. legal contract. career growth opportunities.,0
547,Retail associate position open. hourly wage. health insurance.,0
548,Hiring office assistant. benefits included. career growth opportunities.,0
549,Hiring delivery driver. flexible schedule. legal contract.,0
550,Looking for office assistant. career growth opportunities. flexible schedule.,0
551,Urgent hiring for massage service. cash only. must follow strict rules.,1
552,Customer support position open. part-time or full-time. employee discount.,0
553,Customer support position open. benefits included. hourly wage.,0
554,Urgent hiring for travel job. passport held for processing. cannot leave job site.,1
555,Restaurant work available. manager handles payment. stay with employer.,1
556,Looking for delivery driver. flexible schedule. benefits included.,0
557,Hiring cleaning service. paid vacation. flexible schedule.,0
558,Hotel staff position open. health insurance. overtime available.,0
559,Construction worker position open. training provided. flexible schedule.,0
560,Cleaning service position open. overtime available. weekly pay.,0
561,Cleaning service position open. paid vacation. career growth opportunities.,0
562,Urgent hiring for modeling job. cash only. work off the books.,1
563,Cleaning service position open. weekly pay. flexible schedule.,0
564,Looking for office assistant. benefits included. training provided.,0
565,Urgent hiring for massage service. work off the books. cash only.,1
566,Hiring warehouse worker. training provided. paid vacation.,0
567,Warehouse worker position open. legal contract. overtime available.,0
568,Restaurant work available. cannot leave job site. strict supervision required.,1
569,Hiring customer support. career growth opportunities. benefits included.,0
570,Hiring restaurant server. paid vacation. employee discount.,0
571,Customer support position open. paid vacation. career growth opportunities.,0
572,Retail associate position open. employee discount. health insurance.,0
573,Looking for barista. training provided. health insurance.,0
574,Looking for barista. health insurance. legal contract.,0
575,Looking for data entry clerk. part-time or full-time. career growth opportunities.,0
576,Looking for construction worker. flexible schedule. employee discount.,0
577,Cleaning service position open. health insurance. hourly wage.,0
578,Urgent hiring for farm work. manager handles payment. no outside contact.,1
579,Restaurant server position open. legal contract. employee discount.,0
580,Hiring restaurant server. hourly wage. weekly pay.,0
581,Hiring warehouse worker. health insurance. hourly wage.,0
582,Hiring data entry clerk. career growth opportunities. training provided.,0
583,Looking for office assistant. legal contract. hourly wage.,0
584,Looking for construction worker. flexible schedule. paid vacation.,0
585,Hiring construction worker. training provided. weekly pay.,0
586,Hiring cleaning service. part-time or full-time. flexible schedule.,0
587,Urgent hiring for modeling job. must follow strict rules. work off the books.,1
588,Hiring data entry clerk. employee discount. benefits included.,0
589,Urgent hiring for private entertainment. passport held for processing. no documents needed.,1
590,Construction worker position open. employee discount. benefits included.,0
591,Private entertainment needed immediately. manager handles payment. live on site.,1
592,Travel job needed immediately. transport provided. cash only.,1
593,Massage service needed immediately. cash only. available at all times.,1
594,Warehouse worker position open. weekly pay. health insurance.,0
595,Hiring construction worker. part-time or full-time. paid vacation.,0
596,Hiring customer support. flexible schedule. part-time or full-time.,0
597,Hiring retail associate. overtime available. health insurance.,0
598,Private entertainment available. strict supervision required. passport held for processing.,1
599,Looking for construction worker. overtime available. health insurance.,0
600,Customer support position open. weekly pay. flexible schedule.,0
601,Looking for hotel staff. hourly wage. employee discount.,0
602,Hotel staff position open. paid vacation. training provided.,0
603,Looking for construction worker. paid vacation. employee discount.,0
